-0.034516,0.99766,-0.059044,0.0005633
-0.7011,-0.066274,-0.70998,1.0002
-0.71223,0.01689,0.70174,-0.00021566
0,0,0,1
-0.034076,0.99769,-0.058768,-0.00066806
-0.83696,-0.060624,-0.5439,0.72108
-0.5462,0.030653,0.83709,-0.19597
0,0,0,1
-0.03417,0.99772,-0.058191,-0.00090567
-0.91726,-0.054426,-0.39456,0.38997
-0.39683,0.039894,0.91703,-0.28728
0,0,0,1
-0.034225,0.99771,-0.058329,-0.00088948
-0.98158,-0.044534,-0.18579,0.03258
-0.18796,0.050896,0.98086,-0.32297
0,0,0,1
-0.033653,0.99775,-0.058039,-0.00083066
-0.95827,-0.015719,0.28542,-0.38724
0.28386,0.065222,0.95664,-0.19661
0,0,0,1
-0.033959,0.99773,-0.058137,-0.0008753
-0.90718,-0.0063632,0.42069,-0.70022
0.41937,0.067027,0.90534,-0.12284
0,0,0,1
-0.033325,0.99775,-0.058154,0.00021347
-0.83687,0.0039534,0.54739,-0.99998
0.54638,0.066909,0.83486,0.00028586
0,0,0,1
-0.033663,0.99776,-0.05784,-0.00074324
-0.74928,0.013104,0.66213,-1.2781
0.6614,0.065628,0.74715,0.16559
0,0,0,1
-0.033926,0.99776,-0.057725,-0.00099644
-0.64561,0.022211,0.76334,-1.5293
0.76291,0.063165,0.64341,0.36944
0,0,0,1
-0.033628,0.99777,-0.05771,-0.0006446
-0.52893,0.031226,0.84809,-1.7489
0.848,0.059044,0.5267,0.60704
0,0,0,1
