-0.067992,0.99493,-0.07409,-0.00045888
-0.83864,-0.097221,-0.53594,0.99994
-0.54042,0.025696,0.841,-0.00047266
0,0,0,1
-0.068456,0.99487,-0.074521,0.00057057
-0.96231,-0.085552,-0.25814,0.52425
-0.26319,0.054041,0.96323,-0.23487
0,0,0,1
-0.068413,0.99488,-0.074324,0.00033885
-0.99692,-0.065299,0.043544,-6.1809e-05
0.038468,0.077074,0.99628,-0.31563
0,0,0,1
-0.068528,0.99486,-0.074484,0.00038724
-0.93917,-0.039146,0.34121,-0.52421
0.33654,0.093336,0.93703,-0.23465
0,0,0,1
-0.068406,0.99488,-0.074357,0.00057104
-0.7944,-0.0092298,0.60733,-0.99998
0.60354,0.10061,0.79096,-0.00026341
0,0,0,1
-0.068744,0.99487,-0.074265,0.00010393
-0.57604,0.021194,0.81714,-1.3836
0.81452,0.098954,0.57163,0.36684
0,0,0,1
